id_code,megapixels,aspect_ratio,area_ratio_s1,area_ratio_s2,black_region_pct,varLapNorm,specSlope,brenner,tenengradVar,regionMin,region_centre,region_q1,region_q2,region_q3,region_q4,illum_plane_tilt,illum_radial,local_contrast,saturation_count,stage1_verdict,enhancement_applied
059bc89df7f4,4.194176,1.391705069,1.277488845,0.7564467613,16.65767006,0.00192175069,-2.629810765,7.61249591,5.438902043,0.001352648928,0.001880671249,0.001730824934,0.001352648928,0.002330669066,0.002522631654,0.06989405993,-0.032382237,0.01208238745,0.03604609781,pass,0
07a1c7073982,5.067304,1.321756895,1.29637209,0.7420386104,4.441217657,0.00487375235,-2.562978875,8.086849667,17.45913507,0.004697653189,0.004707693246,0.005247075654,0.00480302125,0.004697653189,0.004765135165,0.05936013702,-0.1100900165,0.008683615417,0.2371622802,pass,0
086d41d17da8,2.260744,1.504078303,1.219099983,0.8025855511,28.26830459,0.0007066560771,-2.964628388,4.209792296,4.665834283,0.0006043829095,0.000684661564,0.0006043829095,0.000618268923,0.0008129671422,0.0008495368135,0.07808755827,-0.06683401603,0.01398780447,0.3260836052,pass,0
0d310aba6373,5.067304,1.321756895,1.29637209,0.7420386104,1.51289522,0.004028281967,-2.102513574,9.863529351,6.852558858,0.003517310977,0.004080036221,0.004634166291,0.003645617926,0.003517310977,0.004534218761,0.03405203662,-0.2176417243,0.01020404284,0.2264638951,pass,0
0dc031c94225,4.194176,1.391705069,1.277981271,0.7560679223,16.54983005,0.001573079,-2.905248394,6.134584053,6.61388912,0.001128697851,0.001420280153,0.001128697851,0.001397796773,0.00236772292,0.001612242792,0.03198735885,-0.05694095077,0.01173000268,0.1325696484,pass,0
111898ab463d,4.194176,1.391705069,1.279949454,0.7545554087,16.54839949,0.002058714181,-2.549772096,5.660265641,28.84638286,0.001612038103,0.001986824643,0.001612038103,0.001796206496,0.002372861258,0.002649272764,0.02922885429,-0.02318785643,0.01004447395,0.1669663242,pass,0
12e3f5f2cb17,4.194176,1.391705069,1.279457636,0.7549331113,16.47358146,0.001055333571,-2.564659733,3.566194707,1.789863178,0.0008120811302,0.001032164024,0.0009920094571,0.0008120811302,0.001147812607,0.001348196171,0.03449376484,-0.04430235557,0.009000832488,0.211603813,pass,0
18b06f56ab27,8.768144,1.309119011,1.195683533,0.8217909274,24.70928853,0.0008359107655,-2.339472531,3.468380936,0.4615151079,0.0007527156588,0.000762152457,0.000842903039,0.000957474071,0.0007527156588,0.0008059780698,0.02193574169,-0.0904826467,0.01003696329,0.05700135028,fail,0
19722bff5a09,4.194176,1.391705069,1.279457636,0.7549331113,16.49141572,0.0008483430411,-2.827992246,5.398825363,4.62449116,0.0006379039345,0.000858862076,0.000691159089,0.0006379039345,0.00112361734,0.001026252184,0.06524099776,-0.02448268471,0.01202378821,0.1469523029,pass,0
1b329a127307,5.067304,1.321756895,1.29637209,0.7420386104,6.499985002,0.003234167073,-1.854433006,3.089496336,0.7669700554,0.002646931908,0.003249946943,0.002664217311,0.002646931908,0.003651922821,0.004581762357,0.1716080259,-0.003642721921,0.008864002066,0.03218705215,pass,0
274f5029189b,4.194176,1.391705069,1.278473544,0.7556893678,16.59057703,0.001607211594,-2.402569134,5.482145056,5.149424117,0.0009669480187,0.001560066335,0.001264462684,0.0009669480187,0.002451875628,0.002239732487,0.03863734768,-0.03398156181,0.01031176445,0.04622194882,pass,0
27e4c800a449,4.194176,1.391705069,1.276996268,0.7568258851,16.64489044,0.002807622265,-2.818272112,7.077840843,10.98916165,0.001834005836,0.002649207857,0.003162970842,0.001834005836,0.003246093165,0.00349885196,0.04522396323,-0.06416037492,0.01119603657,0.07265321533,pass,0
29b52f64d2db,5.629824,1.489711934,1.164830447,0.8477380053,45.13920861,0.0007878121983,-3.064897602,4.810689089,5.313156564,0.0005725582705,0.0007099918197,0.0007811803717,0.0005725582705,0.0006135773346,0.001558543563,0.06808410908,-0.08869639631,0.0139407168,0.1679096383,pass,0
2f2e1949ad56,4.194176,1.391705069,1.279949454,0.7545554087,16.54332102,0.0009965917639,-2.699911534,3.156805673,2.489039398,0.0006273064284,0.0008891509359,0.0006273064284,0.0008758872465,0.001785334031,0.0009631407913,0.04417073685,-0.08277942067,0.01007833928,0.1482150203,pass,0
30941b65348b,4.194176,1.391705069,1.279457636,0.7549331113,16.44609096,0.0005358111884,-2.764381553,3.919545345,1.604572802,0.0004648570197,0.0005231137845,0.000501774462,0.0004648570197,0.0005715965443,0.0006298370576,0.06824904023,-0.02918594099,0.01190724471,0.178975105,borderline,2
30cab14951ac,4.194176,1.391705069,1.277488845,0.7564467613,16.6434122,0.00420131049,-2.491642102,6.150908732,10.07775289,0.003273080558,0.004006871676,0.003657001708,0.004792388534,0.005408436596,0.003273080558,0.03177279267,-0.01527442369,0.009697958012,0.05005546145,pass,0
358d2224de73,8.768144,1.309119011,1.194534366,0.8227441311,24.72041974,0.0008803805451,-2.771717591,3.07524784,1.13269681,0.0006122608334,0.0007847559879,0.000782102491,0.0006122608334,0.0009648880359,0.001251750588,0.03131392083,-0.08399398394,0.009101829694,0.07535653458,borderline,2
35aa7f5c2ec0,4.194176,1.391705069,1.277981271,0.7560679223,16.6027129,0.001421309924,-2.575758796,4.144991472,3.047036958,0.001190880836,0.001264094596,0.001225795261,0.001190880836,0.001574775915,0.001791385046,0.01741370167,-0.06555882021,0.009565239988,0.1124983525,pass,0
365f8c01d994,1.1025,1,1,1,20.30068027,0.001850113433,-2.341899529,11.34603452,21.01205052,0.001582935933,0.001851392157,0.001582935933,0.002086621811,0.002144541675,0.001659444841,0.002448660139,-0.03697140892,0.01788605968,0.7968725994,pass,0
36677b70b1ef,4.194176,1.391705069,1.285349461,0.750419321,16.46299535,0.0005823440091,-2.686965852,3.338379134,2.485004235,0.0004791053248,0.0005484820099,0.0005402319816,0.0004791053248,0.0006531371345,0.0006831698348,0.03122634789,-0.05869658606,0.01118096369,0.1459033607,borderline,2
4661006f3ba6,4.194176,1.391705069,1.277488845,0.7564467613,16.59107772,0.001450478629,-2.564673635,3.791307518,3.196749065,0.0009271481833,0.001282078795,0.0009271481833,0.001825339954,0.0018402491,0.001310426616,0.009549799718,-0.04990036962,0.00996384716,0.118314035,pass,0
4aa07d720638,4.194176,1.391705069,1.278965666,0.7553110976,16.50719951,0.0005635006928,-2.780909932,3.269005633,1.150055827,0.0004584157425,0.0005098415521,0.0004584157425,0.0005180036323,0.0008600660973,0.0004759283602,0.03132750282,-0.08430403781,0.01117039517,0.1544904314,borderline,2
4dd9d29eae5d,5.067304,1.321756895,1.29637209,0.7420386104,0.02861482161,0.003774131802,-1.686793614,2.552400978,0.5873531479,0.002597173628,0.003771368963,0.002597173628,0.003186851489,0.005293127498,0.005314225392,0.09139432333,-0.1170253186,0.006528917027,0.005941742498,fail,0
4e6071b73120,2.260744,1.504078303,1.214032658,0.8067066511,28.45541114,0.001343101629,-2.898366349,3.837399389,2.732298731,0.001262917195,0.001262917195,0.001321490554,0.001357857781,0.001339147709,0.001349154804,0.004139986732,-0.03507716534,0.01070058331,0.1111633198,pass,0
51131b48f9d4,4.194176,1.391705069,1.278473544,0.7556893678,16.56933329,0.0007581728918,-2.980633291,8.052829418,9.40543896,0.0004987246305,0.0006983257921,0.0007311398938,0.0004987246305,0.0007834934071,0.001228364939,0.05766852019,-0.1621925787,0.01404450098,0.1080523738,pass,0
5347b4c8e9b3,5.067304,1.321756895,1.29637209,0.7420386104,0.36107958,0.003838784553,-2.222203667,6.893485866,5.01068901,0.003340123963,0.00381899389,0.004453389358,0.003574119321,0.003340123963,0.004176314019,0.03270443089,-0.1927513785,0.00810771786,0.3036834768,pass,0
5633ced07d8e,4.194176,1.391705069,1.278965666,0.7553110976,16.50049974,0.000596186684,-2.949218267,3.630873877,1.128195969,0.0003535618651,0.0005515004366,0.000479685035,0.0008034152767,0.00089957915,0.0003535618651,0.04354578386,-0.06198564716,0.01026840818,0.1131030497,borderline,2
582115961a3d,4.194176,1.391705069,1.277981271,0.7560679223,16.57240898,0.001524020951,-2.724998199,5.717826512,6.327968634,0.001007127713,0.001515282402,0.001677586114,0.001007127713,0.001331010387,0.002755979962,0.06052853099,-0.09095264125,0.01168792729,0.1035694893,pass,0
5879285f9d8d,5.067304,1.321756895,1.29637209,0.7420386104,9.216498556,0.001594372605,-2.289753851,5.939522362,1.448382526,0.001390385134,0.00161829344,0.00186325144,0.00179296172,0.001390385134,0.001423362663,0.1043559974,-0.1549750106,0.01260236486,0.024759384,pass,0
59e5212f7139,4.194176,1.391705069,1.280932636,0.7538008533,16.38157292,0.0008423559762,-2.569273591,2.975673455,1.552908066,0.0006166753844,0.0008099843876,0.0006166753844,0.0007739815149,0.001103238616,0.0009020690439,0.03067953186,0.04124929848,0.01063908238,0.2692249788,borderline,2
5b068765e846,4.194176,1.391705069,1.277488845,0.7564467613,16.62867748,0.002434285093,-2.754853234,7.144541842,7.145409672,0.002041786214,0.002220065934,0.002041786214,0.002639393703,0.002788940934,0.002279546373,0.006379724864,-0.05771248345,0.01231951447,0.04916007481,pass,0
5b0e53f53ef3,4.194176,1.391705069,1.276996268,0.7568258851,16.71071982,0.00350335923,-2.452368856,6.872261982,9.746646253,0.002771319996,0.003464231868,0.003615358803,0.002771319996,0.003743092476,0.004161723984,0.01561395082,-0.02720194884,0.01041811025,0.0009160395374,pass,0
5efa24b03d5e,5.629824,1.489711934,1.168490526,0.8446209148,45.1081064,0.0008380187815,-3.13110406,7.833673292,6.583919482,0.0006626085566,0.0007873165285,0.0006626085566,0.0006929174311,0.001210355836,0.0009117096158,0.08666155851,-0.06214125567,0.01768444283,0.3452720223,pass,0
613bacb35c05,4.194176,1.391705069,1.277488845,0.7564467613,16.58161222,0.001008286909,-2.70129993,3.988566149,2.305902845,0.0006838865316,0.0009586788772,0.001044695518,0.0006838865316,0.0010471263,0.001454920124,0.0388481061,-0.1189865589,0.0101861348,0.0864317575,pass,0
6165081b9021,4.194176,1.391705069,1.277488845,0.7564467613,16.57734439,0.001375456861,-2.444697991,4.396688615,3.219279694,0.0008777390417,0.001305841284,0.0008777390417,0.001520228077,0.001867143419,0.001359494515,0.0236200068,-0.01089390088,0.009454471081,0.08028253508,pass,0
61bbe8db6f3a,4.194176,1.391705069,1.278965666,0.7553110976,16.52310251,0.001437784741,-2.626710177,4.149527759,3.581884602,0.0009753878011,0.001413984484,0.001068551656,0.0009753878011,0.001904883983,0.002194320646,0.06499031823,-0.03444365805,0.009917381287,0.1565477578,pass,0
6298468d7d75,8.768144,1.309119011,1.197056156,0.8206536952,24.87277809,0.001870912679,-2.097750036,4.08129369,0.792475195,0.001240339599,0.001802962065,0.002168801194,0.001240339599,0.001728287894,0.002763651877,0.02441559969,-0.03829702299,0.008175696019,0.04079084136,borderline,2
64678182d8a8,4.194176,1.391705069,1.278473544,0.7556893678,16.53125668,0.001562999394,-2.372815826,4.682515638,4.226381076,0.001123536216,0.001468418361,0.001243865072,0.001123536216,0.002150081577,0.001983592243,0.02955651579,-0.01094769704,0.01070967043,0.1285696576,pass,0
6b07971c3bf6,0.502866,1.333876221,1.223809191,0.7987728008,20.17654803,0.001706313952,-2.660352016,2.230081236,32.86755741,0.00130765209,0.001659999213,0.001811726591,0.001449561386,0.00130765209,0.00278008817,0.07570233971,-0.006370077256,0.01351434427,0.135523972,borderline,2
7335a2d43ada,12.212224,1.505617978,1.293179945,0.7444571443,27.98513195,0.001055843653,-2.75120029,3.734135297,2.056670247,0.0005686219434,0.001056908964,0.001017484461,0.0005686219434,0.001302340377,0.001780431451,0.04992338269,-0.05458449568,0.01004134357,0.01903437068,pass,0
7427dedafccf,12.212224,1.505617978,1.297167795,0.7414368195,28.15723819,0.0005830108589,-2.527640327,2.144120631,0.6741591092,0.0003095890554,0.0004852155104,0.0003095890554,0.0004428852416,0.001336136858,0.0004793366249,0.09405227141,-0.05877620537,0.008043170678,0.07441643959,borderline,2
756b0d6488bb,4.194176,1.391705069,1.279949454,0.7545554087,16.53483306,0.0009147551675,-2.779454632,3.779098581,2.391573444,0.0006432593622,0.0008247685449,0.0009318597535,0.0006432593622,0.0009982134909,0.001247672618,0.0521862012,-0.1100303023,0.01161613925,0.1599119713,pass,0
76be29bb30b2,4.194176,1.391705069,1.277981271,0.7560679223,16.5728143,0.001374798493,-2.711872185,5.279296855,5.72744286,0.00117853583,0.001292282548,0.00117853583,0.001309913862,0.001632101468,0.001396722273,0.04595716117,-0.06205968309,0.01249064477,0.1312058045,pass,0
76e589911303,4.194176,1.391705069,1.279457636,0.7549331113,16.46409211,0.000818825501,-2.553497553,3.273657393,1.279607776,0.000580332703,0.0007762049493,0.0007959502795,0.000580332703,0.0009117776132,0.001075586368,0.0531132859,-0.0008546804119,0.009891289239,0.1150516762,borderline,2
77a9538b8362,4.194176,1.391705069,1.278473544,0.7556893678,16.54768422,0.002456968098,-2.380830613,5.983359042,7.519850496,0.00150822124,0.002335520321,0.00150822124,0.002370025492,0.003687386576,0.002697515467,0.0809610192,-0.02625720253,0.01070400221,0.1466799728,pass,0
7ae69d22075a,1.1025,1,1,1,20.37723356,0.002726102303,-2.515653403,13.36900739,18.74699646,0.002320415951,0.002725949296,0.002787640813,0.002784913087,0.002320415951,0.003068821414,0.04425902498,-0.07023265309,0.02039357507,0.5295947672,pass,0
7ea756985353,4.194176,1.391705069,1.277488845,0.7564467613,16.65278233,0.002070241743,-2.69321158,5.91932617,5.806772738,0.001754290674,0.001975679495,0.001754290674,0.001949007209,0.002217485037,0.002437640122,0.05015831976,-0.07883200972,0.01098650752,0.03255401091,pass,0
7f60f2a083d3,4.194176,1.391705069,1.278473544,0.7556893678,16.53061293,0.001180578385,-2.557917853,3.227722835,2.206508746,0.0007583852883,0.00110744957,0.0007583852883,0.001165146328,0.002224420617,0.0008900726513,0.03052558701,-0.01918723166,0.009146970982,0.09126347207,pass,0
80a02014b418,5.629824,1.489711934,1.164920627,0.8476610754,45.16675832,0.002046814411,-2.884085725,6.942356655,11.3431819,0.001386998928,0.001984277946,0.001723121323,0.001386998928,0.002840701725,0.002837154688,0.06097125369,-0.05019081995,0.01432310121,0.2475206632,pass,0
8114d6a160df,12.212224,1.505617978,1.29665857,0.7418218966,28.12809526,0.001171955521,-2.503802389,3.522710726,2.338911709,0.0006644143116,0.00120912871,0.0008832054793,0.0006644143116,0.001529227071,0.002091307309,0.07919375727,0.005872981271,0.008471081104,0.03992180612,pass,0
821789e9053f,1.1025,1,1,1,19.93251701,0.002718744875,-2.771398821,16.6606025,155.8006543,0.00220248437,0.002782329935,0.002926870339,0.00220248437,0.002871680076,0.002971369502,0.04983951197,-0.06024836715,0.02114101094,1.140421232,pass,0
8273fdb4405e,4.194176,1.391705069,1.278473544,0.7556893678,16.50617428,0.0008942061189,-2.540152833,4.013629572,2.756190727,0.0006803898382,0.000884509704,0.0006889993445,0.0006803898382,0.001140965107,0.001180824643,0.02676413846,-0.02302467358,0.0118695929,0.1613991121,pass,0
849a91e9ab28,4.194176,1.391705069,1.278965666,0.7553110976,16.48824465,0.001805476645,-2.584010861,5.626061119,8.845090678,0.001414117036,0.001691196873,0.001414117036,0.001872414682,0.001939899888,0.002026796198,0.009120655606,-0.03387919253,0.01130013827,0.08742002438,pass,0
8676427e4625,5.067304,1.321756895,1.29637209,0.7420386104,0.1304243835,0.002981393192,-2.214077275,9.595234782,4.417146141,0.002172052755,0.00296055219,0.002172052755,0.003116742646,0.004108371743,0.003107333665,0.1186872898,-0.2488891322,0.008417349807,0.2632444753,pass,0
89ed6a0dd53f,4.194176,1.391705069,1.278965666,0.7553110976,16.49272706,0.0009204261587,-2.963615011,6.21581038,12.8179154,0.000794888129,0.000885700183,0.000794888129,0.0008335561516,0.001054071072,0.001028576523,0.03650083381,-0.03018272943,0.01311756277,0.1696530592,pass,0
8a25a080f28f,2.260744,1.504078303,1.216930158,0.804347861,28.22247897,0.0005067030555,-2.987141177,6.290352398,8.714632132,0.0004543183212,0.0005132169725,0.0004934265526,0.000556440799,0.0004543183212,0.0004857899022,0.08490055546,-0.1257158067,0.01502931799,0.2629558281,pass,0
8f2996b8d855,4.194176,1.391705069,1.278473544,0.7556893678,16.51640275,0.000738224538,-2.774751119,4.008156226,2.571679326,0.0005325089899,0.0006589049276,0.0005325089899,0.0006435363012,0.001207277616,0.0006895512655,0.0396480881,-0.09099396528,0.01478471197,0.1628468671,pass,0
8fc09fecd22f,4.194176,1.391705069,1.278473544,0.7556893678,16.49928377,0.0008716385611,-2.808412163,4.385012411,3.621896589,0.0006008820701,0.0008216616156,0.0006868080251,0.0006008820701,0.001127848265,0.001249084182,0.04935547433,-0.03654614039,0.01212586215,0.1789463495,pass,0
8ff863f8874f,5.067304,1.321756895,1.29637209,0.7420386104,9.867179865e-05,0.001424200009,-2.153978395,1.722717244,0.6895046761,0.001092506161,0.001393792719,0.001808695209,0.001092506161,0.001210524811,0.001931608548,0.02727903345,-0.1821743223,0.004795153848,0.002447063021,fail,0
94372043d55b,4.194176,1.391705069,1.277488845,0.7564467613,16.64317377,0.001370835809,-2.633285621,4.628416161,4.468755348,0.0008299848006,0.001271589475,0.0008299848006,0.001261851585,0.002392195457,0.001362055277,0.05293255245,-0.05583063947,0.01061733145,0.06607302013,pass,0
94b1d8ad35ec,1.504,1.504,1.247968513,0.7794680698,26.41156915,0.006359509976,-1.704696508,6.466744604,3.206596882,0.005737217683,0.006143043991,0.006302903853,0.005737217683,0.006534283265,0.006944226206,0.05957320506,-0.04010233641,0.01218493225,0.1301083333,pass,0
98fbe56dcc2c,4.194176,1.391705069,1.278473544,0.7556893678,16.66649182,0.002732275929,-2.627052621,7.81484668,17.83949421,0.002168548904,0.002665724382,0.002956368237,0.002255572755,0.002168548904,0.004314875605,0.03730072759,-0.05770487126,0.01110677519,0.05129959939,pass,0
99132193eaa0,4.194176,1.391705069,1.278965666,0.7553110976,16.46025346,0.001190060804,-2.769312539,4.274013315,6.07422918,0.0008944792111,0.001119136537,0.0009562290623,0.0008944792111,0.00158128574,0.001475897561,0.04174584216,-0.03616814742,0.0115347981,0.1563729021,pass,0
99ecdb41d5e7,8.768144,1.309119011,1.196338563,0.8212480488,24.8834531,0.002368586863,-2.132057404,4.455227303,1.327759918,0.002090026358,0.002195338059,0.002112477264,0.002090026358,0.002637254388,0.002696679,0.01156582317,-0.06135051485,0.008169489356,0.03229417549,pass,0
9eaf735cf01f,4.194176,1.391705069,1.278473544,0.7556893678,16.54916246,0.0008571823562,-2.509095758,2.597979524,1.988448408,0.0004628013111,0.0007778775728,0.0004628013111,0.0009197669271,0.001371610197,0.0008007551866,0.03966623266,-0.08552519595,0.008362690533,0.1543966915,pass,0
9ed666e982cd,4.194176,1.391705069,1.280441121,0.7541779894,16.49036664,0.0006241680469,-3.410135742,4.975863637,44.76605544,0.0003858170953,0.0006137063586,0.0003858170953,0.0005658353351,0.001247463119,0.0004040740241,0.01480756857,-0.1139532112,0.01372536436,0.1474358187,borderline,2
a00b4cb250a7,4.194176,1.391705069,1.276996268,0.7568258851,16.68144112,0.002519543696,-2.33000772,5.270443387,6.603026739,0.001560671312,0.002495086256,0.001560671312,0.00247655076,0.003706340258,0.002730226616,0.01989809775,-0.01380120067,0.00946104479,0.09294533996,pass,0
a2696f444ecb,4.194176,1.391705069,1.277981271,0.7560679223,16.60023328,0.003466747062,-2.388916385,5.735259218,8.13058366,0.002895497434,0.003383732141,0.003016466977,0.002895497434,0.003926009375,0.004425508904,0.01784874581,-0.01550143325,0.009319374853,0.1360803652,pass,0
a3ad6c2db6f1,4.194176,1.391705069,1.277981271,0.7560679223,16.56814116,0.001084250904,-2.639988224,3.775858958,2.40946763,0.000672935282,0.001021036505,0.0009927827076,0.000672935282,0.001066484084,0.002006234286,0.050150478,-0.04448667137,0.01026081405,0.1327416305,pass,0
a3d2a0c4cd17,4.194176,1.391705069,1.278473544,0.7556893678,16.52605899,0.00131104392,-3.006414387,4.854600611,8.203560404,0.0009469954774,0.001224075411,0.0009469954774,0.001401648386,0.00168654326,0.00124712981,0.06422156614,-0.04615118978,0.01288074434,0.1481272443,pass,0
a75bab2463d4,4.194176,1.391705069,1.279949454,0.7545554087,16.57097842,0.0007253535579,-2.855875881,8.87678531,7.92796249,0.0004692246322,0.000678021449,0.0005021944857,0.0004692246322,0.001161908811,0.0009653787327,0.04894909785,-0.08387672517,0.01319190152,0.1863875902,pass,0
a77dbec966d4,5.067304,1.321756895,1.29637209,0.7420386104,7.340056961,0.004170761142,-2.272750316,10.89617733,10.69229014,0.004006710533,0.004251568171,0.004294711977,0.004006710533,0.004009551223,0.004338572434,0.07340163053,-0.08749872598,0.01167615865,0.3471298586,pass,0
a8c950a99107,4.194176,1.391705069,1.276996268,0.7568258851,16.64446127,0.002231809924,-2.664367889,4.503035902,5.370828796,0.001779468225,0.002005217239,0.001779468225,0.002504298973,0.002904929335,0.001787633173,0.02433821834,-0.03151412944,0.009530411988,0.04871172783,pass,0
b4f41b5bf0ef,4.194176,1.391705069,1.278965666,0.7553110976,16.53316408,0.001627329689,-2.642093461,4.771650983,5.000880946,0.001268202657,0.00160663347,0.001445262212,0.001268202657,0.001639262338,0.002367104549,0.02590604449,-0.03350916045,0.01001819151,0.1296009479,pass,0
b56340f472d2,4.194176,1.391705069,1.280441121,0.7541779894,16.47837382,0.002020277201,-2.66419389,4.728818049,15.61932418,0.001508260729,0.001994126593,0.001579652512,0.001508260729,0.00245945437,0.003042153267,0.03822917125,0.002722572103,0.01057013582,0.2335397443,pass,0
b71428739d4e,1.1025,1,0.9990473923,1.000953062,20.32417234,0.00257737234,-2.609840581,12.25703413,26.79935305,0.002278497518,0.002533875895,0.002494572686,0.002278497518,0.00244782337,0.003203088434,0.03476425899,-0.05561455043,0.0205225693,0.593447826,pass,0
bb11db08584a,4.194176,1.391705069,1.278965666,0.7553110976,16.53516686,0.001503835727,-2.964646459,7.787243248,12.00104685,0.0007312982094,0.001493871007,0.00209266495,0.0007312982094,0.001539188795,0.002661061612,0.06664024621,-0.07333171533,0.01378785899,0.1431729199,pass,0
bb45257258cc,4.194176,1.391705069,1.279949454,0.7545554087,16.42429884,0.0009461794532,-2.459350131,3.879053197,1.919792693,0.0007192625338,0.0009323161037,0.0007247572626,0.0007192625338,0.001223969533,0.001262900395,0.07407614294,0.006594807763,0.009977951889,0.1616118622,pass,0
bd269a1f0e4d,4.194176,1.391705069,1.277981271,0.7560679223,16.58795434,0.002284981998,-2.755443607,6.182319927,5.704545184,0.001694466272,0.002239545262,0.003181352251,0.001694466272,0.001909798211,0.003013982221,0.0457325404,-0.0384382234,0.01091006622,0.105132333,pass,0
c0e15e8e2b46,5.067304,1.321756895,1.29637209,0.7420386104,1.973435973e-05,0.001137169056,-2.216947131,3.064316694,0.6317525367,0.0009842470395,0.001128116106,0.0009842470395,0.001204401664,0.001444188222,0.001017523523,0.05273195492,-0.2303706983,0.007156203783,0.009452760176,borderline,3
c1e6fa1ad314,4.194176,1.391705069,1.277981271,0.7560679223,16.56241894,0.002545587305,-2.610630621,4.469515525,5.668045555,0.001718754606,0.002567223149,0.001718754606,0.002384897307,0.003574897816,0.002916514989,0.02287130125,0.01062254401,0.01003087408,0.1197021648,pass,0
c1ebe785503a,4.194176,1.391705069,1.278965666,0.7553110976,16.53001686,0.00137569111,-2.45076527,4.705440222,3.910628845,0.001038524965,0.001305723927,0.001098390521,0.001038524965,0.00170924187,0.001818114332,0.04423102225,-0.004390153992,0.009628946313,0.1483913464,pass,0
c40976189f22,4.194176,1.391705069,1.278473544,0.7556893678,16.5287532,0.001056337775,-2.629598674,6.209377846,3.309430891,0.000785961524,0.0009773916735,0.0009200518397,0.000785961524,0.001543741421,0.001116706555,0.05116152612,-0.06089790244,0.01340378546,0.1434475572,pass,0
c4a8f2fcf6e8,4.194176,1.391705069,1.278473544,0.7556893678,16.48078192,0.000556011688,-2.639216232,2.821306419,1.34969905,0.0003694747357,0.0005281021425,0.0004905059203,0.0003694747357,0.0006559464801,0.0008010265129,0.07741809656,-0.04810637908,0.01336299757,0.1440217554,borderline,2
c739ff9580d3,4.194176,1.391705069,1.280441121,0.7541779894,16.56620991,0.001388127145,-2.83976686,6.529230165,7.415358947,0.001093641216,0.001345431524,0.001093641216,0.001145155131,0.001780208824,0.001655065774,0.02897981567,-0.04794658242,0.01179752618,0.123393992,pass,0
c9485c38fdd5,4.194176,1.391705069,1.277488845,0.7564467613,16.60104392,0.002156557118,-2.660528775,5.463678258,7.154295682,0.001494015149,0.002027525723,0.001494015149,0.002201312919,0.003150375571,0.001995602834,0.05064654972,-0.04429388286,0.01121457533,0.1199291346,pass,0
ca25745942b0,4.194176,1.391705069,1.278473544,0.7556893678,16.52129048,0.001239296905,-2.611681414,3.83174852,2.55943553,0.0009332794331,0.001197987492,0.0009332794331,0.001059421687,0.001486243681,0.001579323372,0.06124643621,-0.02774229089,0.0100527658,0.1286114307,pass,0
cae51154e1ce,5.067304,1.321756895,1.293348712,0.7443291042,8.341279702,0.006395519258,-1.927953146,3.776471502,4.869038574,0.006137171473,0.006462165199,0.006464739224,0.006137171473,0.006296820662,0.006702615431,0.01578276306,-0.04039478917,0.00562634616,0.4600155104,pass,0
cd45bfa07d41,6.869376,1.505617978,1.252553258,0.7758522266,25.22303336,0.0004934216773,-2.67540277,2.755977504,0.4849101771,0.0004231758144,0.0004769552781,0.0004231758144,0.0004391711772,0.0006016346373,0.0005149324473,0.02429569951,-0.03014370439,0.01048718148,0.1705371394,pass,0
cfd1bd0fcbb4,0.502866,1.333876221,1.223809191,0.7987728008,20.18450243,0.002712820851,-2.542438269,1.837267441,1.286575391,0.00212356343,0.002743737927,0.00212356343,0.002349217179,0.003422425018,0.00330034951,0.05150056415,0.03370382392,0.01248370667,0.1644388524,borderline,2
d4f32b9c07df,4.194176,1.391705069,1.278965666,0.7553110976,16.50603122,0.0007449789099,-2.998273338,3.460714436,2.185140726,0.0004472892607,0.0006822630122,0.0004472892607,0.0006295479299,0.001064554972,0.0009662019534,0.03857793343,-0.06686222499,0.01131464985,0.1316148679,pass,0
d66b6f333dc7,6.869376,1.505617978,1.261472009,0.7688611711,25.07900281,0.000332533565,-2.729340903,1.536834171,0.2886122747,0.000312206259,0.0003186221396,0.0003224733882,0.000312206259,0.000340295037,0.0003631413804,0.001817387794,-0.04554801581,0.008858468437,0.1966539107,borderline,2
d85d052900b4,4.194176,1.391705069,1.277981271,0.7560679223,16.59339045,0.001833923201,-2.630331064,4.589842499,4.965257524,0.001324876929,0.001690391363,0.001324876929,0.00159797804,0.002967823419,0.001763485277,0.0445363293,-0.03377851051,0.01028302301,0.08567214183,pass,0
dbd062558b81,8.768144,1.309119011,1.195757479,0.8217296256,24.77288238,0.001337779975,-2.343710279,4.24328634,1.0365541,0.001070659617,0.001291193618,0.001070659617,0.001204285914,0.001730762663,0.001415744825,0.01877921108,-0.08554068423,0.009850175683,0.06058196895,pass,0
e580676516b0,5.067304,1.321756895,1.29637209,0.7420386104,6.290465305,0.002744207701,-2.251186845,7.620683917,1.957660258,0.002281652338,0.002743689235,0.002281652338,0.002904136219,0.003660868028,0.002472780807,0.1854985766,-0.009289279155,0.010804038,0.02280697653,pass,0
ec4649213ccf,4.194176,1.391705069,1.283878548,0.7515439658,16.4589898,0.0008142056303,-2.650778099,4.208948008,1.679667971,0.0006616221474,0.0007814662439,0.0007679520529,0.0006616221474,0.0009868104318,0.0008763619013,0.0378972458,-0.0168693303,0.01213638168,0.1847678144,pass,0
f5650eb52640,4.194176,1.391705069,1.277981271,0.7560679223,16.50343238,0.0008833527336,-2.661772611,3.165333679,1.674105751,0.0005514295513,0.0008576709273,0.0008171762612,0.0005514295513,0.001040128817,0.001290685989,0.02915334349,-0.02516443132,0.01009072008,0.2207314521,pass,0
